Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,44.349998,44.349998,44.240002,44.240002,42.297333,300
2016-01-04,43.500000,43.549999,43.389999,43.389999,41.484653,5900
2016-01-05,43.279999,43.299999,43.279999,43.299999,41.398613,500
2016-01-06,42.610001,42.610001,42.549999,42.549999,40.681545,5900
2016-01-07,42.549999,42.549999,42.549999,42.549999,40.681545,0
2016-01-08,41.360001,41.360001,41.279999,41.330002,39.515121,1400
2016-01-11,40.930000,40.990002,40.880001,40.900002,39.104000,9400
2016-01-12,40.730000,40.730000,40.730000,40.730000,38.941463,300
2016-01-13,41.820000,41.820000,40.490002,40.540001,38.759811,1200
2016-01-14,40.779999,40.779999,40.779999,40.779999,38.989269,100
2016-01-15,39.810001,39.840000,39.810001,39.840000,38.090546,500
2016-01-19,40.520000,40.520000,39.599998,39.599998,37.861088,600
2016-01-20,38.230000,38.419998,37.959999,38.419998,36.732906,3700
2016-01-21,38.509998,38.759998,38.509998,38.759998,37.057968,1800
2016-01-22,39.869999,40.080002,39.869999,40.080002,38.320007,700
2016-01-25,39.830002,39.840000,39.830002,39.840000,38.090546,500
2016-01-26,39.860001,40.200001,39.849998,40.139999,38.377377,8700
2016-01-27,40.349998,40.349998,40.299999,40.299999,38.530346,6500
2016-01-28,40.299999,40.299999,40.299999,40.299999,38.530346,0
2016-01-29,41.500000,41.900002,41.500000,41.900002,40.060089,3800
2016-02-01,42.009998,42.009998,42.009998,42.009998,40.165253,100
2016-02-02,42.009998,42.009998,42.009998,42.009998,40.165253,0
2016-02-03,42.009998,42.009998,42.009998,42.009998,40.165253,0
2016-02-04,41.529999,41.570000,41.520000,41.549999,39.725464,800
2016-02-05,41.290001,41.290001,41.000000,41.169998,39.362144,2100
2016-02-08,39.820000,39.830002,39.720001,39.779999,38.033176,2000
2016-02-09,39.759998,39.759998,39.759998,39.759998,38.014057,100
2016-02-10,40.029999,40.230000,40.000000,40.000000,38.243519,900
2016-02-11,38.980000,38.980000,38.980000,38.980000,37.268307,100
2016-02-12,38.980000,38.980000,38.980000,38.980000,37.268307,0
2016-02-16,40.020000,40.380001,40.020000,40.380001,38.606831,700
2016-02-17,41.580002,41.580002,41.459999,41.549999,39.725464,800
2016-02-18,41.580002,41.680000,41.580002,41.680000,39.849754,1500
2016-02-19,41.680000,41.680000,41.680000,41.680000,39.849754,0
2016-02-22,41.160000,41.619999,41.160000,41.509998,39.687210,600
2016-02-23,41.060001,41.060001,41.060001,41.060001,39.256977,200
2016-02-24,40.430000,40.430000,40.430000,40.430000,38.654636,200
2016-02-25,41.669998,41.900002,41.660000,41.900002,40.060089,1000
2016-02-26,42.270000,42.270000,42.259998,42.259998,40.404274,300
2016-02-29,42.279999,42.279999,42.259998,42.259998,40.404274,500
2016-03-01,43.160000,43.189999,43.160000,43.189999,41.293442,600
2016-03-02,43.139999,43.139999,43.139999,43.139999,41.245640,100
2016-03-03,43.139999,43.139999,43.139999,43.139999,41.245640,0
2016-03-04,43.450001,44.150002,43.450001,44.150002,42.211288,400
2016-03-07,44.970001,44.970001,44.970001,44.970001,42.995281,300
2016-03-08,44.970001,44.970001,44.970001,44.970001,42.995281,0
2016-03-09,44.970001,44.970001,44.970001,44.970001,42.995281,0
2016-03-10,44.099998,44.099998,44.099998,44.099998,42.163479,100
2016-03-11,45.349998,45.349998,45.299999,45.340000,43.349026,900
2016-03-14,45.070000,45.299999,45.070000,45.299999,43.310783,800
2016-03-15,45.299999,45.299999,45.299999,45.299999,43.310783,0
2016-03-16,45.299999,45.299999,45.299999,45.299999,43.310783,0
2016-03-17,45.299999,45.299999,45.299999,45.299999,43.310783,0
2016-03-18,46.480000,46.480000,46.419998,46.419998,44.381607,500
2016-03-21,46.220001,46.380001,46.220001,46.380001,44.343365,500
2016-03-22,46.730000,46.730000,46.730000,46.730000,44.677994,400
2016-03-23,46.730000,46.730000,46.730000,46.730000,44.677994,0
2016-03-24,45.840000,45.880001,45.840000,45.880001,43.865318,500
2016-03-28,45.880001,45.880001,45.880001,45.880001,43.865318,0
2016-03-29,46.320000,46.540001,46.320000,46.439999,44.400726,2500
2016-03-30,47.070000,47.070000,46.790001,46.930000,44.869205,800
2016-03-31,46.930000,46.930000,46.930000,46.930000,44.869205,0
2016-04-01,45.990002,45.990002,45.990002,45.990002,43.970490,400
2016-04-04,45.990002,45.990002,45.990002,45.990002,43.970490,0
2016-04-05,44.830002,44.830002,44.830002,44.830002,42.861431,300
2016-04-06,45.299999,45.299999,45.240002,45.240002,43.253422,400
2016-04-07,45.240002,45.240002,45.240002,45.240002,43.253422,0
2016-04-08,45.770000,45.799999,45.770000,45.799999,43.788834,200
2016-04-11,45.799999,45.799999,45.799999,45.799999,43.788834,0
2016-04-12,46.639999,46.680000,46.580002,46.680000,44.630196,1900
2016-04-13,47.200001,47.200001,47.200001,47.200001,45.127357,300
2016-04-14,46.959999,46.959999,46.959999,46.959999,44.897892,300
2016-04-15,47.049999,47.049999,47.049999,47.049999,44.983932,100
2016-04-18,47.049999,47.049999,47.049999,47.049999,44.983932,0
2016-04-19,48.330002,48.330002,48.330002,48.330002,46.207733,300
2016-04-20,48.330002,48.330002,48.330002,48.330002,46.207733,0
2016-04-21,48.160000,48.160000,48.160000,48.160000,46.045200,200
2016-04-22,47.980000,47.980000,47.860001,47.860001,45.758377,500
2016-04-25,47.410000,47.410000,47.389999,47.389999,45.309010,300
2016-04-26,47.389999,47.389999,47.389999,47.389999,45.309010,0
2016-04-27,48.209999,48.209999,48.209999,48.209999,46.093002,200
2016-04-28,48.650002,48.650002,48.389999,48.389999,46.265102,2400
2016-04-29,48.110001,48.110001,47.639999,47.840000,45.739250,2700
2016-05-02,47.840000,47.840000,47.840000,47.840000,45.739250,0
2016-05-03,47.369999,47.709999,47.349998,47.709999,45.614960,700
2016-05-04,47.000000,47.000000,47.000000,47.000000,44.936134,300
2016-05-05,47.209999,47.220001,47.209999,47.220001,45.146477,300
2016-05-06,47.220001,47.220001,47.220001,47.220001,45.146477,0
2016-05-09,46.849998,46.849998,46.849998,46.849998,44.792725,200
2016-05-10,47.450001,47.459999,47.450001,47.459999,45.375935,18700
2016-05-11,47.720001,47.720001,47.689999,47.709999,45.614960,1500
2016-05-12,47.910000,47.910000,47.340000,47.340000,45.261211,700
2016-05-13,47.340000,47.340000,47.340000,47.340000,45.261211,100
2016-05-16,47.020000,47.410000,47.020000,47.410000,45.328133,600
2016-05-17,47.500000,47.599998,47.320000,47.320000,45.242085,700
2016-05-18,47.259998,47.439999,46.880001,46.880001,44.821404,6200
2016-05-19,46.430000,46.430000,46.430000,46.430000,44.391167,200
2016-05-20,46.889999,46.990002,46.830002,46.990002,44.926579,700
2016-05-23,46.990002,46.990002,46.840000,46.840000,44.783161,600
2016-05-24,47.130001,47.279999,47.130001,47.279999,45.203838,600
2016-05-25,47.720001,47.849998,47.720001,47.849998,45.748806,1100
2016-05-26,48.250000,48.250000,47.959999,48.009998,45.901787,1100
2016-05-27,48.009998,48.009998,47.889999,47.939999,45.834858,1400
2016-05-31,47.939999,47.939999,47.939999,47.939999,45.834858,1200
2016-06-01,47.740002,47.740002,47.580002,47.689999,45.595837,1600
2016-06-02,47.680000,47.720001,47.650002,47.720001,45.624516,700
2016-06-03,47.849998,47.950001,47.849998,47.950001,45.844425,2900
2016-06-06,48.040001,48.240002,48.040001,48.240002,46.121681,700
2016-06-07,48.400002,48.500000,48.380001,48.500000,46.370266,5900
2016-06-08,48.910000,48.930000,48.630001,48.630001,46.494556,2000
2016-06-09,48.230000,48.230000,48.230000,48.230000,46.112125,100
2016-06-10,47.220001,47.220001,47.189999,47.189999,45.117786,200
2016-06-13,47.189999,47.189999,47.189999,47.189999,45.117786,0
2016-06-14,45.779999,45.779999,45.779999,45.779999,43.769711,300
