"Global X Silver Miners ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
02/17/2017,39.22,-0.45,-1.13,0.09,0.24
02/16/2017,39.67,0.33,0.84,0.06,0.15
02/15/2017,39.34,-0.63,-1.58,0.14,0.36
02/14/2017,39.97,0.16,0.40,0.23,0.57
02/13/2017,39.81,-0.45,-1.12,0.08,0.21
02/10/2017,40.26,0.54,1.36,0.11,0.26
02/09/2017,39.72,-1.46,-3.55,0.10,0.26
02/08/2017,41.18,0.34,0.83,0.10,0.24
02/07/2017,40.84,0.20,0.49,0.21,0.52
02/06/2017,40.64,1.48,3.78,0.28,0.70
02/03/2017,39.16,0.06,0.15,0.01,0.03
02/02/2017,39.1,0.61,1.58,0.05,0.13
02/01/2017,38.49,0.32,0.84,0.15,0.39
01/31/2017,38.17,1.17,3.16,0.13,0.34
01/30/2017,37,-0.34,-0.91,0.03,0.09
01/27/2017,37.34,1.03,2.84,0.12,0.33
01/26/2017,36.31,-1.50,-3.97,0.08,0.21
01/25/2017,37.81,-0.28,-0.74,0.20,0.53
01/24/2017,38.09,-0.25,-0.65,-0.03,-0.07
01/23/2017,38.34,1.20,3.23,0.15,0.40
01/20/2017,37.14,0.50,1.36,0.18,0.50
01/19/2017,36.64,-0.22,-0.60,0.13,0.35
01/18/2017,36.86,-0.69,-1.84,-0.20,-0.55
01/17/2017,37.55,0.96,2.62,0.15,0.41
01/13/2017,36.59,0.65,1.81,0.19,0.51
01/12/2017,35.94,-0.20,-0.55,-0.03,-0.07
01/11/2017,36.14,-0.22,-0.61,0.22,0.60
01/10/2017,36.36,0.56,1.56,0.05,0.15
01/09/2017,35.8,0.30,0.85,0.07,0.19
01/06/2017,35.5,-1.85,-4.95,0.09,0.26
01/05/2017,37.35,2.85,8.26,0.15,0.40
01/04/2017,34.5,0.66,1.95,0.10,0.28
01/03/2017,33.84,1.72,5.35,0.05,0.15
12/30/2016,32.12,-1.63,-4.83,-0.25,-0.78
12/29/2016,33.75,2.19,6.94,0.04,0.12
12/28/2016,31.56,-0.49,-1.53,0.01,0.04
12/27/2016,32.05,0.82,2.63,0.52,1.66
12/23/2016,31.23,0.39,1.26,0.01,0.02
12/22/2016,30.84,-0.10,-0.32,-0.19,-0.61
12/21/2016,30.94,-0.24,-0.77,-0.15,-0.49
12/20/2016,31.18,-0.23,-0.73,0.00,0.01
12/19/2016,31.41,-0.13,-0.41,-0.18,-0.58
12/16/2016,31.54,-0.33,-1.04,0.00,0.00
12/15/2016,31.87,-2.04,-6.02,0.06,0.19
12/14/2016,33.91,-1.42,-4.02,-0.59,-1.71
12/13/2016,35.33,0.44,1.26,-0.02,-0.07
12/12/2016,34.89,0.42,1.22,0.02,0.04
12/09/2016,34.47,-1.30,-3.63,-0.14,-0.41
12/08/2016,35.77,-0.29,-0.80,-0.01,-0.02
12/07/2016,36.06,0.43,1.21,-0.01,-0.04
12/06/2016,35.63,-0.34,-0.95,-0.07,-0.21
12/05/2016,35.97,0.01,0.03,0.00,0.01
12/02/2016,35.96,1.46,4.23,-0.02,-0.05
12/01/2016,34.5,-0.19,-0.55,-0.06,-0.19
11/30/2016,34.69,-0.42,-1.20,-0.12,-0.33
11/29/2016,35.11,-0.09,-0.26,-0.04,-0.11
11/28/2016,35.2,1.15,3.38,-0.03,-0.08
11/25/2016,34.05,0.02,0.06,-0.03,-0.08
11/23/2016,34.03,-1.70,-4.76,-0.05,-0.15
11/22/2016,35.73,0.11,0.31,0.01,0.04
11/21/2016,35.62,0.98,2.83,-0.01,-0.02
11/18/2016,34.64,-0.57,-1.62,-0.07,-0.19
11/17/2016,35.21,-0.79,-2.19,-0.32,-0.91
11/16/2016,36,-0.53,-1.45,-0.10,-0.28
11/15/2016,36.53,1.33,3.78,0.09,0.25
11/14/2016,35.2,0.14,0.40,0.06,0.16
11/11/2016,35.06,-3.63,-9.38,-0.04,-0.11
11/10/2016,38.69,-3.76,-8.86,-0.05,-0.12
11/09/2016,42.45,1.70,4.17,0.02,0.04
11/08/2016,40.75,0.20,0.49,0.03,0.07
11/07/2016,40.55,-0.67,-1.63,0.06,0.16
11/04/2016,41.22,-0.63,-1.51,0.01,0.02
11/03/2016,41.85,0.22,0.53,-0.07,-0.16
11/02/2016,41.63,-0.25,-0.60,-0.10,-0.24
11/01/2016,41.88,1.28,3.15,-0.05,-0.13
10/31/2016,40.6,0.76,1.91,-0.03,-0.08
10/28/2016,39.84,-0.04,-0.10,-0.02,-0.06
10/27/2016,39.88,-0.53,-1.31,-0.08,-0.21
10/26/2016,40.41,-1.12,-2.70,-0.11,-0.28
10/25/2016,41.53,0.84,2.06,0.01,0.03
10/24/2016,40.69,-0.83,-2.00,-0.04,-0.11
10/21/2016,41.52,-0.20,-0.48,-0.01,-0.02
10/20/2016,41.72,-0.26,-0.62,0.05,0.13
10/19/2016,41.98,0.89,2.17,-0.03,-0.06
10/18/2016,41.09,1.62,4.10,0.06,0.14
10/17/2016,39.47,0.90,2.33,0.07,0.18
10/14/2016,38.57,-1.12,-2.82,-0.08,-0.20
10/13/2016,39.69,0.58,1.48,0.14,0.35
10/12/2016,39.11,0.83,2.17,0.09,0.22
10/11/2016,38.28,-1.26,-3.19,-0.13,-0.34
10/10/2016,39.54,0.41,1.05,-0.05,-0.13
10/07/2016,39.13,0.54,1.40,0.01,0.03
10/06/2016,38.59,-1.11,-2.80,-0.06,-0.17
10/05/2016,39.7,-0.07,-0.18,-0.12,-0.29
10/04/2016,39.77,-4.26,-9.68,-0.30,-0.74
10/03/2016,44.03,-0.46,-1.03,-0.08,-0.17
09/30/2016,44.49,-0.83,-1.83,-0.14,-0.32
