Date,Open,High,Low,Close,Adj Close,Volume
2014-05-15,355.000000,358.799988,331.399994,342.000000,328.257813,75000
2014-05-16,338.000000,345.399994,330.200012,340.399994,326.722107,58000
2014-05-19,353.600006,353.600006,330.000000,339.000000,325.378357,53000
2014-05-20,330.799988,343.000000,327.000000,333.600006,320.195313,46200
2014-05-21,328.200012,343.000000,322.200012,342.399994,328.641724,62200
2014-05-22,353.000000,354.399994,339.000000,345.600006,331.713135,49200
2014-05-23,342.200012,345.600006,332.600006,336.799988,323.266724,33700
2014-05-27,316.000000,318.000000,283.000000,287.000000,275.467773,162500
2014-05-28,285.000000,288.799988,266.399994,281.799988,270.476746,144000
2014-05-29,280.000000,301.600006,280.000000,288.200012,276.619568,100700
2014-05-30,291.399994,310.600006,273.399994,305.000000,292.744537,90000
2014-06-02,298.000000,314.000000,284.600006,289.399994,277.771393,62500
2014-06-03,292.200012,299.000000,275.799988,296.000000,284.106140,70700
2014-06-04,298.600006,301.600006,290.000000,291.799988,280.074890,53200
2014-06-05,301.600006,319.600006,300.200012,314.799988,302.150726,99700
2014-06-06,320.000000,330.000000,305.000000,329.399994,316.164093,61200
2014-06-09,333.799988,338.399994,326.200012,326.799988,313.668518,62000
2014-06-10,339.600006,371.600006,335.200012,371.600006,356.668396,86500
2014-06-11,376.399994,404.000000,365.000000,404.000000,387.766479,117700
2014-06-12,410.799988,476.600006,409.799988,474.799988,455.721619,166700
2014-06-13,463.600006,474.600006,425.000000,468.000000,449.194855,140000
2014-06-16,476.799988,478.000000,438.600006,443.200012,425.391388,88000
2014-06-17,420.799988,456.000000,414.000000,434.399994,416.944977,111500
2014-06-18,439.200012,498.200012,432.000000,492.399994,472.614441,136200
2014-06-19,536.200012,612.599976,532.599976,600.000000,575.890869,224200
2014-06-20,574.000000,589.200012,501.000000,529.000000,507.743713,245700
2014-06-23,535.000000,569.799988,520.000000,547.799988,525.788330,133200
2014-06-24,566.599976,583.000000,481.399994,482.000000,462.632324,200500
2014-06-25,482.000000,524.799988,481.200012,510.200012,489.699219,168200
2014-06-26,500.000000,522.400024,487.600006,515.000000,494.306335,91700
2014-06-27,522.799988,530.799988,481.799988,491.399994,471.654602,126200
2014-06-30,480.000000,556.000000,466.600006,553.000000,530.779358,170500
2014-07-01,556.000000,570.000000,515.000000,515.000000,494.306335,118500
2014-07-02,522.599976,562.000000,521.000000,521.799988,500.833038,121500
2014-07-03,502.799988,572.000000,490.000000,570.000000,547.096313,97000
2014-07-07,535.599976,565.000000,526.200012,541.799988,520.029419,97200
2014-07-08,559.400024,587.000000,539.000000,563.599976,540.953491,159000
2014-07-09,580.599976,665.000000,580.000000,656.200012,629.832642,180500
2014-07-10,720.000000,720.000000,594.000000,602.799988,578.578369,177000
2014-07-11,607.799988,674.599976,600.000000,671.599976,644.613831,137700
2014-07-14,580.200012,617.200012,565.000000,577.799988,554.582886,216000
2014-07-15,587.400024,606.200012,500.000000,502.000000,481.828705,272700
2014-07-16,517.200012,546.000000,495.200012,503.399994,483.172424,142500
2014-07-17,522.599976,617.599976,512.000000,615.400024,590.672058,257500
2014-07-18,559.799988,580.400024,530.400024,580.400024,557.078430,176700
2014-07-21,592.599976,604.000000,556.400024,591.599976,567.828369,140700
2014-07-22,583.599976,593.400024,540.599976,547.599976,525.596313,157500
2014-07-23,547.000000,572.599976,505.000000,523.599976,502.560730,175200
2014-07-24,499.200012,499.799988,453.600006,476.399994,457.257324,199700
2014-07-25,480.799988,542.000000,474.000000,534.799988,513.310669,172200
2014-07-28,520.599976,586.000000,520.200012,561.000000,538.457947,160200
2014-07-29,578.799988,578.799988,522.000000,527.000000,505.824127,148000
2014-07-30,523.000000,540.000000,494.799988,536.400024,514.846497,146200
2014-07-31,499.200012,518.599976,485.000000,488.399994,468.775116,155700
2014-08-01,516.000000,531.400024,495.000000,508.399994,487.971527,138000
2014-08-04,502.600006,508.000000,454.200012,458.600006,440.172577,157700
2014-08-05,457.000000,478.000000,423.000000,474.000000,454.953766,201000
2014-08-06,516.599976,525.599976,488.000000,509.399994,488.931305,162500
2014-08-07,508.000000,530.599976,486.000000,513.200012,492.578674,114500
2014-08-08,515.799988,525.000000,486.200012,493.600006,473.766205,110000
2014-08-11,492.000000,524.000000,486.000000,515.200012,494.498291,93200
2014-08-12,528.000000,546.799988,515.000000,520.799988,499.873291,132500
2014-08-13,527.400024,541.000000,508.799988,515.000000,494.306335,94000
2014-08-14,526.599976,533.000000,497.000000,500.799988,480.676880,85200
2014-08-15,473.000000,518.599976,470.000000,507.200012,486.819763,140500
2014-08-18,492.799988,516.599976,490.000000,508.399994,487.971527,61200
2014-08-19,516.799988,517.200012,490.200012,491.799988,472.038513,76200
2014-08-20,498.200012,509.000000,481.200012,482.200012,462.824280,87200
2014-08-21,455.399994,472.000000,448.000000,471.200012,452.266296,142200
2014-08-22,469.799988,480.000000,458.399994,460.600006,442.092224,75000
2014-08-25,457.200012,457.399994,437.000000,437.200012,419.632446,98500
2014-08-26,458.000000,470.000000,442.399994,464.200012,445.547546,104200
2014-08-27,469.799988,474.200012,457.200012,460.000000,441.516296,49700
2014-08-28,480.000000,491.799988,471.799988,482.399994,463.016235,88000
2014-08-29,480.000000,500.000000,477.200012,498.200012,478.181396,70500
2014-09-02,458.000000,469.000000,437.399994,437.399994,419.824402,151500
2014-09-03,438.000000,447.799988,433.399994,436.200012,418.672699,64000
2014-09-04,446.399994,448.399994,354.000000,371.799988,356.860352,210000
2014-09-05,374.799988,404.000000,355.200012,396.200012,380.279968,143500
2014-09-08,382.000000,382.000000,332.000000,337.600006,324.034607,213700
2014-09-09,336.600006,374.799988,322.200012,366.799988,352.061249,223000
2014-09-10,348.799988,363.600006,332.000000,342.600006,328.833679,192000
2014-09-11,331.799988,374.799988,321.200012,364.200012,349.565765,254200
2014-09-12,344.799988,358.799988,336.600006,338.200012,324.610474,177500
2014-09-15,347.000000,368.799988,341.000000,364.600006,349.949707,195000
2014-09-16,368.000000,397.000000,347.799988,381.200012,365.882690,218700
2014-09-17,382.799988,396.799988,329.600006,341.000000,327.297943,257500
2014-09-18,335.000000,349.200012,330.200012,340.799988,327.105988,179000
2014-09-19,339.399994,339.399994,300.399994,302.799988,290.632904,276700
2014-09-22,297.799988,297.799988,252.000000,260.000000,249.552673,488700
2014-09-23,279.000000,294.799988,264.000000,280.000000,268.749084,335700
2014-09-24,272.799988,287.799988,260.600006,268.799988,257.999084,252700
2014-09-25,255.600006,288.000000,250.800003,284.399994,272.972260,371200
2014-09-26,276.200012,281.399994,260.399994,263.799988,253.199997,249000
2014-09-29,268.399994,270.399994,259.200012,260.000000,249.552673,184000
2014-09-30,252.000000,263.799988,234.199997,236.399994,226.900986,336200
2014-10-01,242.800003,255.600006,239.399994,239.399994,229.780457,251700
2014-10-02,246.199997,247.800003,231.800003,236.000000,226.517059,186000
2014-10-03,220.000000,224.000000,187.000000,188.000000,180.445801,524200
2014-10-06,194.800003,220.000000,188.800003,213.399994,204.825180,348700
2014-10-07,215.000000,220.600006,184.199997,187.000000,179.485992,401200
2014-10-08,198.800003,247.000000,168.600006,238.199997,228.628662,868200
2014-10-09,236.199997,237.399994,185.399994,211.000000,202.521622,687200
2014-10-10,203.800003,225.399994,190.000000,199.800003,191.771652,441700
2014-10-13,210.000000,231.000000,208.000000,213.000000,204.441254,393700
2014-10-14,212.000000,224.600006,205.399994,211.199997,202.713562,378700
