Date,XLB,IYM,IGE,VAW,PKB,XHB,ITB,GDX,XME,MXI,PYZ,SLX,RTM,UYM,SMN,FXZ,MOO,CUT,WOOD,HAP,PSAU,PAGG,FLM,GRES,GDXJ,CHIM,FTRI,FTAG,SBM,PSCM,SIL,COPX,LIT,GNR,REMX,GOEX,URA,NUGT,DUST,CROP,SOIL,GUNR,PICK,RING,SLVP,VEGI,SILJ,JNUG,JDST,FMAT,SGDM,GDXX,GDXS,HOML,SGDJ,NAIL,NANR,VOX,ERUS,IYZ,FCOM,IXP,XTL,WBIF,FONE,LTL
2014-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-01,0.2233197810811145,0.26157206099956465,0.8230624044464303,0.3285728128459837,0.4891829801519165,0.5973123053315339,0.5397156759063195,1.994666535576294,0.9884207927790296,0.45721172454738124,0.40046072438167357,0.5592341128544502,0.4136419871397141,0.5109067166667511,-0.5463815535629393,0.3166495944908405,0.0,0.004738237367742926,0.30764144549851924,0.4777961942933908,1.979185542243771,0.18076501272625922,0.014707616355663866,0.10526344937349297,2.5329815612550313,0.42424237880272564,0.5963108243637949,0.6282229982119549,-0.3339885134486025,0.823193467834594,2.89727690196084,0.44803290493780246,0.43210795597311336,0.4841958711072989,0.5217391876137638,3.7248150258916244,-0.3595221378432716,6.7070994753497235,-4.801694034412737,0.19955736216479014,0.2246827421413231,0.5159481934361523,0.5719623065761787,1.881833520353231,3.3383775797657362,0.1763088305712408,3.972248227871151,8.262294493304239,-6.239455380178152,0.35632078984321236,,,,,,,,0.09168752789976864,0.509308591538308,0.19471229825326297,0.1066639903777622,0.101022605888474,0.33964738930866645,,0.5376823138051341,0.5461394340113168
2014-08-01,-0.2580356216524886,-0.2981524229625334,-0.5618222448739569,-0.33371998072678766,-0.8928256917207871,-1.2755918535871231,-1.4109209322747054,-0.018293290006693663,-0.2864567458802605,-0.25970820010157913,-0.23719649454220182,0.12484369428862951,-0.412632078228083,-0.526933260133847,0.5809899638404419,-0.5797474259685584,-0.48339619311539117,-0.6440425132713083,-0.6260853026647855,-0.4447732123810466,-0.14900338540067937,-0.3828535987055597,-0.4108812715675132,-0.3933114667191622,0.24400974163722466,1.337978108353016,0.46039797323402354,0.017710102445233744,0.16451722660130663,-0.6115960220110996,-0.11881070252255777,0.37354015073362135,-0.22592273215306102,-0.30647756353287203,0.12333197953954755,-0.0375000468923159,-0.016470517157271658,-0.379310777729164,-0.4658819858923824,-0.13086188018627798,-0.5714311439500652,-0.296809331695433,0.396058489619981,-0.021699450583800406,-0.7822235015874979,-0.5460361282582582,-0.026806065520534883,-0.15378661088776013,-2.1996877217735107,-0.36554788671627403,,,,,,,,0.010864107255572186,-0.995528189401548,0.04727517347888455,-0.07116432685892438,0.03207011678597382,-0.47908121459997366,,-0.386190693444747,0.415795971614469
2014-09-01,0.4534790824480375,0.4431995343341706,0.4080582603912104,0.48959330487973585,0.7406710470111673,0.8295490070540721,1.046072058572106,0.22442678846892772,0.7147677845866243,0.07154206225548077,0.7457363999531141,0.08649210236239924,0.49854596208335433,0.825588149985859,-0.9045843901101915,0.42201695173983733,0.3176410233246303,0.33027469974054746,0.3948947413027142,0.28447869565938433,0.16165321002863742,0.15179535844874525,0.27181558587296095,0.18672296457013093,-0.01423668180208093,-0.43636316253723173,-0.6817663490193628,-0.24760162061373192,-0.27685019342076256,0.7223105475003875,-0.20571359865336003,-0.5320760724298874,0.1505534751007449,0.11794042638966751,-0.4355234119809652,-0.2783703755588651,0.49484436057488423,0.5286478649510071,-0.8298653254394703,-0.066152575880019,0.1894762591866499,0.1832585597727121,-0.3433468881675674,0.18478255825187517,0.19017424253162218,0.23687207135811938,-0.24179003503809637,-0.24075497339417495,-0.27507200470567694,0.49837637835139326,-0.021403686314847015,,,,,,,-0.0027123026730153654,-0.10400872237853598,0.04316682763759694,0.049220696592799484,0.1580439908520983,0.4249157640697474,,0.5020114352751728,0.0
2014-10-01,-0.4477855118976062,-0.5961048085520422,-1.2655359523571712,-0.6247352909266435,-0.9625975605235118,-0.8890936198539219,-0.8873322160591512,-2.3784186288457825,-2.1577053657398486,-0.9975059149457213,-0.9368824771592976,-1.3273372515167257,-0.5403994845869322,-1.2109452523719395,1.2163053792513017,-0.8333421520977811,-0.5039617223901653,-0.691557197015098,-0.6580423942685871,-1.0637461779675426,-2.3712886022486512,-0.6597526386701347,-1.0516203854158621,-0.7477022190869618,-2.3543933431591113,-0.29668201080447476,-1.3545661837057499,-1.9954870953624329,0.5032585837542509,-1.30945891709138,-2.755814885209027,-1.6347473209362127,-1.1982509687858331,-1.0488547556792551,-2.00969881980097,-2.3260591022882497,-1.9881187151850739,-5.939659092510427,10.232741682299594,-0.6784919236429121,-0.8601040820487422,-1.0733305443724497,-1.4079531290595493,-2.2908132449399243,-2.574102347060804,-0.49525236654096894,-2.860624409644782,-6.233641235176786,8.32844671228349,-0.6283080708552995,-2.3458125682057696,,,,,,,-0.3447228656219652,-0.8327864924823398,-0.444704051816025,-0.2609603996795897,-0.45868273981656893,-0.5752841513275588,-0.4070757606324693,-0.720073509842543,-0.1459287605364903
2014-11-01,-0.004955613699377803,-0.018579633334270707,-0.43999137504651076,0.08809677637638558,0.6820198218399183,0.8107011827616706,0.9699149443078143,-2.3495346474146883,-0.17794973957441096,-0.1653332684959019,0.2002245778152263,-0.13792943919153133,0.052798959632921694,-0.10685538430405517,-0.1440479371447312,0.11086238730868558,0.38069758011476384,0.6614970942136909,0.7477002770964294,-0.12786977319795456,-1.8884608296084835,0.2765366754545022,-0.37857212259487927,0.061001852344376495,-3.322695526157374,0.08805943649940584,-0.6503640367589791,-0.3574002537180405,-0.009379445982360402,0.4922941914263177,-2.173583693672869,-0.6445726273105885,-0.28178132652084464,-0.13299917112294102,-0.7978074060943965,-2.8853496342152325,-1.0822782031884217,-6.3272725930157065,8.120650457527617,0.6063453920456414,0.07813995689386033,-0.2619442102791081,-0.15350364148890216,-2.5270116296525758,-1.918570454841353,0.18285668728099047,-2.532000151927517,-8.050125342034635,11.903055820443408,0.08816996730712567,-2.066626634819538,,,,,,,0.45272956419080224,-0.10569752347783368,0.43673621927909245,0.47706383411476416,0.3243770814689526,0.6227133299773726,0.024336774305746545,0.40605230600484266,-1.2704848300854468
2014-12-01,0.06198419011465095,-0.06298210783499014,-0.9503551750452086,0.011068988034951488,-0.14464658192985613,0.7671029319883163,0.7577909054767566,1.750148622849525,-0.7600104780060843,-0.03725468939660059,-0.25668239411957616,-1.2083744881621952,0.19712980709354966,-0.14531257778369921,0.04859889223486302,-0.06818276428821068,0.24822986051686513,0.03428691644450055,-0.05538418499094755,-0.3645395569108554,1.242464534777361,0.04095675850790581,-0.42501228785489076,0.030346887389367083,1.5741732498336045,-0.2304633057460066,-0.46855249822595413,-0.11162779191696748,-0.11263148398084333,-0.7899782659596482,1.5207366502266506,-0.8695638793343856,-0.3482602784877189,-0.37047921435534636,-0.8105734372841331,1.8490560497934787,1.220869686832346,3.8681292462689383,-6.0825389985046945,-0.3489926902238438,-0.12199731349087806,-0.21712957627794482,-0.8383094897249714,1.4413415574134962,1.2198585116181908,0.1125704498667286,1.1406841504586742,1.2182738144905736,-7.046349882872699,0.004377699478234298,1.660977609730116,,,,,,,-0.04443525638899937,-1.3222745542060883,-0.04726121800499472,0.01764860172290028,0.10151948664993515,0.054775099018807616,0.3078185361242909,0.22032587153356786,1.4294157340301492
2015-01-01,0.05813997784740277,-0.0519396084785253,-0.12540590625694303,0.09260906849417605,0.17275247007998917,0.4098363017463704,0.14989242282078674,-0.741902386095119,-0.6713571300922396,-0.2830598018529944,-0.08041266744267794,-0.6331652870751676,0.15638340438468212,-0.15982420681843212,-0.048402865099460346,0.11127103353410916,-0.12368333509629537,0.17166491889320756,0.33487996004137255,-0.13131788777434794,-0.5742788267040875,-0.01924178448304481,0.31736188512646635,-0.3301489252779253,-1.5486904878287406,0.262746905848978,-0.43503327802104685,-0.7837765482299597,0.05211170473543714,0.5655052227821145,-0.6292118248327543,-0.22960056254547956,-0.47457841208845597,-0.3600950489614525,0.08377536332200375,-0.8125655555424709,-0.7924780366419504,-2.7257613972762846,0.7004286579726724,-0.25204226907051064,-0.037261142891404475,-0.40319217970902743,-0.43732026125877654,-0.8042610822752505,-0.49813775627185075,-0.05391545055986491,-0.583333444344722,-5.028303054258193,1.9808835960742552,0.09543510546583711,-0.6810755088356557,,,,,,,-0.23731095660250912,-2.292299170144774,-0.3560206879077157,-0.19466399975026727,-0.599769133931658,0.14668433703148231,-0.28473647430068905,0.031672579493182695,-0.6452032501545637
2015-02-01,-0.21984421094121176,-0.3812290601143302,-0.4603339989292139,-0.32516778503154464,-0.399998801713775,0.059790179262424914,-0.25038635025179934,2.5527757218857863,-1.454308276689325,-0.12448540653206885,-0.21485527816341365,-1.305892447528033,-0.162372648528196,-0.7852249156231395,0.676341261122257,-0.6351831236763901,0.1302126486307298,0.28712892155899805,0.27653906289600005,-0.21605711710557074,2.062500024325691,0.16415811471377584,-0.5498031614668677,-0.36937072738860977,1.9105731690275416,-0.128601617281765,-1.930346979288947,-0.18144966108609673,0.2830192527716058,-1.0955084426714632,1.2311138241166404,-2.0543375461052977,-0.1940707961368875,-0.27545299666753476,-0.6716953344750629,1.5219528123319073,-1.311014980236215,7.956988612220514,-6.107055481139799,0.3732061577349155,0.6097813900932678,-0.16068037420314996,-1.0281323499305963,2.6416116774072274,1.2191803012733171,0.022598572625351032,0.07299431556150537,4.81182960558271,-5.663694447925009,-0.31831308965457383,2.2277893258244177,,,,,,,-0.2280413623410924,-0.23016582482848857,-0.3032787235627006,-0.2117898368390998,0.21767196709067616,-0.3470719179319981,-0.2131295915671072,0.025130128439222688,-0.7035226207763059
2015-03-01,0.9561776181396135,0.942269353443784,0.5959287269451989,0.9303208304635282,1.3045977094980667,0.7174080287725184,1.0891860013993746,-0.5437406203877955,0.9380520781693882,1.054038432749275,0.8518204474095183,0.9035123267364513,1.0713492837746212,1.9252554602140677,-1.7559109751853397,1.0281127566793176,0.5672318506729059,0.5414998476540704,0.3722310996914864,0.6275917294529849,-0.3392023633252821,0.33603139724004016,0.9408521836685839,0.6831927210276412,-0.5061292966773356,0.5037239692704869,2.1660077631229244,1.0071645540500338,-0.8525348065557563,0.8222582664246305,-0.5759057228268736,2.203278604129043,1.0520553691046732,0.8178631451019065,1.3069807397738273,-0.6441552927767868,1.0801203585302233,-1.8685339380697825,1.0900081407583153,0.5150807380716289,1.0729911603038147,0.7149961654601755,1.5356613111395694,-0.42244241708865227,-0.3606235902919588,0.3563925620795638,-0.4933502838382995,-1.7278572576827247,0.825090657142951,0.9451280839226959,-0.743513476760381,,,,,,,0.7941265462248728,2.5600003386603802,0.9586531114667896,0.7614659675758952,0.5138938570055842,0.9395385471581266,0.7388141322712212,0.7711617205082613,1.6324890367096172
