Date,XLB,IYM,IGE,VAW,PKB,XHB,ITB,GDX,XME,MXI,PYZ,SLX,RTM,UYM,SMN,FXZ,MOO,CUT,WOOD,HAP,PSAU,PAGG,FLM,GRES,GDXJ,CHIM,FTRI,FTAG,SBM,PSCM,SIL,COPX,LIT,GNR,REMX,GOEX,URA,NUGT,DUST,CROP,SOIL,GUNR,PICK,RING,SLVP,VEGI,SILJ,JNUG,JDST,FMAT,SGDM,GDXX,GDXS,HOML,SGDJ,NAIL,NANR,VOX,ERUS,IYZ,FCOM,IXP,XTL,WBIF,FONE,LTL
2014-05-15,43.222969,77.29167199999999,41.700687,96.269226,20.868622,29.356828999999998,22.618397,22.892333999999998,37.562977000000004,57.108315000000005,49.559334,39.142151,75.40479300000001,50.058254,61.908741000000006,30.865370000000002,48.726807,22.28565,46.721934999999995,34.504002,19.696068,28.293631,47.650452,28.006964,32.720493,11.969277,19.592903,61.431132999999996,25.596292000000002,40.900269,34.674766999999996,27.019592,23.401629999999997,45.200390000000006,27.635838,16.456421,25.218569,270.28808599999996,1232.170166,24.938702,10.501800999999999,31.085606,34.595997,19.475685000000002,10.624566999999999,25.110867000000002,10.293092999999999,328.257813,18547.132813,24.746857000000002,,,,,,,,74.039429,31.222548,26.600191,22.275919000000002,52.902538,50.081978,,33.204521,41.85051
2014-05-16,43.376926,77.604355,41.574272,96.604256,20.977314,29.664334999999998,22.765335,22.698494,37.443619,57.063582999999994,49.844913,39.075520000000004,75.349228,50.466419,61.409637,30.968533,48.994778000000004,22.214218,46.703651,34.504002,19.523211,28.421578999999998,47.706383,27.892921,32.692566,11.969277,19.490675,61.383987,25.596292000000002,41.301628,34.361095,26.936709999999998,23.511156,45.226376,27.699312,16.393944,24.92811,263.133392,1265.4451900000001,25.023464,10.537432,31.137204999999998,34.186378000000005,19.321573,10.438171,25.237323999999997,10.379107000000001,326.722107,18622.101563,24.856434,,,,,,,,74.647514,31.521168,26.671840999999997,22.44404,53.224880000000006,50.491802,,32.92281,41.938908000000005
2014-05-17,43.376926,77.604355,41.574272,96.604256,20.977314,29.664334999999998,22.765335,22.698494,37.443619,57.063582999999994,49.844913,39.075520000000004,75.349228,50.466419,61.409637,30.968533,48.994778000000004,22.214218,46.703651,34.504002,19.523211,28.421578999999998,47.706383,27.892921,32.692566,11.969277,19.490675,61.383987,25.596292000000002,41.301628,34.361095,26.936709999999998,23.511156,45.226376,27.699312,16.393944,24.92811,263.133392,1265.4451900000001,25.023464,10.537432,31.137204999999998,34.186378000000005,19.321573,10.438171,25.237323999999997,10.379107000000001,326.722107,18622.101563,24.856434,,,,,,,,74.647514,31.521168,26.671840999999997,22.44404,53.224880000000006,50.491802,,32.92281,41.938908000000005
2014-05-18,43.376926,77.604355,41.574272,96.604256,20.977314,29.664334999999998,22.765335,22.698494,37.443619,57.063582999999994,49.844913,39.075520000000004,75.349228,50.466419,61.409637,30.968533,48.994778000000004,22.214218,46.703651,34.504002,19.523211,28.421578999999998,47.706383,27.892921,32.692566,11.969277,19.490675,61.383987,25.596292000000002,41.301628,34.361095,26.936709999999998,23.511156,45.226376,27.699312,16.393944,24.92811,263.133392,1265.4451900000001,25.023464,10.537432,31.137204999999998,34.186378000000005,19.321573,10.438171,25.237323999999997,10.379107000000001,326.722107,18622.101563,24.856434,,,,,,,,74.647514,31.521168,26.671840999999997,22.44404,53.224880000000006,50.491802,,32.92281,41.938908000000005
2014-05-19,43.558037,77.96299,41.727779,97.20193499999999,21.105766,29.664334999999998,22.726151,22.688801,37.572165999999996,57.036747,50.349457,39.075520000000004,76.14520999999999,50.864853000000004,60.850643000000005,31.146722999999998,49.057308,22.357077,47.04195,34.645412,19.686466,28.494685999999998,47.752987,28.025971999999996,32.608788,11.951957,19.618458,61.666874,25.596292000000002,41.779441999999996,34.50367,26.991962,23.730204,45.243713,27.627903000000003,16.443926,24.842682,262.576904,1263.955322,24.995213,10.60869,31.163008,34.135174,19.302313,10.894839,25.201193,10.407779,325.378357,18817.017578,24.975145,,,,,,,,74.741714,32.35067,26.716621000000004,22.494473,53.240233999999994,51.134471999999995,,33.326607,41.938908000000005
2014-05-20,43.322594,77.457207,41.565234999999994,96.486549,20.908144,29.395266999999997,22.559624,22.669416000000002,36.663154999999996,56.643147,50.025784,38.342651000000004,75.45105,50.242893,61.609280000000005,30.855984000000003,48.735737,22.09815,46.475071,34.397949,19.532818,28.174826,47.072525,27.959448,32.403996,11.856686,19.575863000000002,60.629654,25.596292000000002,41.04361,34.275546999999996,26.881456,23.657188,44.940464,27.286718,16.219007,24.12508,261.86142,1269.914917,24.759764,10.528522,30.948027000000003,33.793819,19.283049,10.45681,25.083769,10.407779,320.195313,19109.392578,24.838167000000002,,,,,,,,73.585533,32.665886,26.224026000000002,22.107798000000003,52.457401000000004,50.557003,,33.242092,41.938908000000005
2014-05-21,43.521815999999994,77.889442,42.007706,96.984589,20.927908,29.500973,22.637991,22.72757,36.745792,56.795223,50.254261,38.55085,75.552849,50.816269,60.950466000000006,31.006044,48.878658,22.223148000000002,46.66708,34.548199,19.542419,28.220521999999995,47.631809000000004,27.892921,32.739113,11.934633999999999,19.575863000000002,61.855453000000004,25.596292000000002,41.244296999999996,34.189999,26.826199,23.821472,45.157063,27.381930999999998,16.231504,24.073824,265.200287,1252.532471,25.183571,10.501800999999999,31.094213,33.759682,19.379368,10.363611,25.19216,10.16885,328.641724,18592.111328,24.929486999999998,,,,,,,,73.542694,33.030871999999995,26.197153,22.124613,52.779743,50.584946,,33.242092,41.938908000000005
2014-05-22,43.621426,77.990578,41.989655,97.192871,21.125529999999998,30.058321000000003,23.049408,22.669416000000002,36.718253999999995,57.045689,50.501765999999996,38.784039,75.913803,50.932888,60.750824,31.04356,48.780398999999996,22.321362,46.804221999999996,34.627734999999994,19.60964,28.22966,48.079227,27.997460999999998,32.850821999999994,11.934633999999999,19.771791,61.761154000000005,25.596292000000002,41.597865999999996,34.189999,27.268238,24.131792,45.23505,27.588228000000004,16.231504,23.988394,263.133392,1262.961914,25.032882999999998,10.57306,31.154408,34.152241,19.302313,10.428852000000001,25.119894,10.321765,331.713135,18502.152344,24.975145,,,,,,,,73.91954799999999,32.715652,26.474804,22.2507,52.856491000000005,51.311436,,33.645874,41.459697999999996
2014-05-23,43.992714,78.597511,41.962559000000006,98.07126600000001,21.392311,30.538794,23.539194000000002,22.591883,36.846798,57.224602000000004,50.98727,39.033882,76.321075,51.700626,59.732651000000004,31.296787,48.896526,22.508862,47.352818,34.671925,19.580828,28.202247999999997,48.032623,28.082990999999996,32.497078,11.934633999999999,19.967724,61.996891000000005,25.596292000000002,42.018337,34.047428000000004,27.378747999999998,24.131792,45.330345,27.778655999999998,16.243999,24.278852,259.47653199999996,1277.364624,25.258913,10.599782000000001,31.205996999999996,34.391182,19.205994,10.372931,25.282486,10.178405999999999,323.266724,18996.939453,25.20344,,,,,,,,74.28780400000001,33.064053,26.680794,22.351572,52.971610999999996,51.339394,,33.805508,41.459697999999996
2014-05-24,43.992714,78.597511,41.962559000000006,98.07126600000001,21.392311,30.538794,23.539194000000002,22.591883,36.846798,57.224602000000004,50.98727,39.033882,76.321075,51.700626,59.732651000000004,31.296787,48.896526,22.508862,47.352818,34.671925,19.580828,28.202247999999997,48.032623,28.082990999999996,32.497078,11.934633999999999,19.967724,61.996891000000005,25.596292000000002,42.018337,34.047428000000004,27.378747999999998,24.131792,45.330345,27.778655999999998,16.243999,24.278852,259.47653199999996,1277.364624,25.258913,10.599782000000001,31.205996999999996,34.391182,19.205994,10.372931,25.282486,10.178405999999999,323.266724,18996.939453,25.20344,,,,,,,,74.28780400000001,33.064053,26.680794,22.351572,52.971610999999996,51.339394,,33.805508,41.459697999999996
