Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,56.740002,56.740002,55.959999,56.220001,53.515221,8500
2016-01-04,54.560001,55.119999,54.470001,54.950001,52.306320,33200
2016-01-05,54.660000,54.880001,54.639999,54.840000,52.201618,3400
2016-01-06,54.340000,54.439999,54.020000,54.160000,51.554329,2100
2016-01-07,53.259998,53.259998,52.240002,52.450001,49.926598,6800
2016-01-08,52.110001,52.380001,52.110001,52.330002,49.812370,900
2016-01-11,51.980000,52.090000,51.520000,51.740002,49.250763,5600
2016-01-12,51.970001,51.970001,51.730000,51.730000,49.241249,2500
2016-01-13,52.020000,52.020000,50.270000,50.270000,47.851475,6200
2016-01-14,50.599998,51.320000,50.599998,51.320000,48.850964,1200
2016-01-15,49.820000,50.029999,49.099998,49.650002,47.261311,12000
2016-01-19,49.680000,49.680000,48.959999,49.320000,46.947189,20600
2016-01-20,47.529999,48.720001,47.389999,48.570000,46.233273,2900
2016-01-21,48.840000,49.099998,48.419998,48.700001,46.357014,9600
2016-01-22,49.040001,50.220001,49.040001,50.139999,47.727734,4500
2016-01-25,50.430000,50.430000,49.730000,49.730000,47.337460,6300
2016-01-26,50.119999,51.000000,50.119999,51.000000,48.546360,900
2016-01-27,50.459999,51.009998,50.139999,50.259998,47.841957,8200
2016-01-28,49.529999,49.619999,49.209999,49.299999,46.928150,4900
2016-01-29,49.880001,50.410000,49.880001,50.299999,47.880039,4300
2016-02-01,50.150002,50.950001,50.150002,50.950001,48.498764,1700
2016-02-02,50.799999,50.799999,49.080002,49.200001,46.832962,10700
2016-02-03,49.349998,49.840000,49.250000,49.840000,47.442169,2600
2016-02-04,50.740002,50.740002,50.480000,50.639999,48.203674,3100
2016-02-05,49.639999,49.830002,49.549999,49.549999,47.166119,4300
2016-02-08,48.000000,48.000000,47.029999,47.160000,44.891102,5200
2016-02-09,47.330002,47.720001,47.230000,47.360001,45.081486,36500
2016-02-10,48.029999,48.250000,47.669998,47.680000,45.386089,69200
2016-02-11,47.680000,47.680000,47.680000,47.680000,45.386089,0
2016-02-12,48.209999,48.680000,48.209999,48.680000,46.337978,500
2016-02-16,49.650002,50.240002,49.650002,50.150002,47.737259,2600
2016-02-17,51.419998,51.540001,50.990002,51.320000,48.850964,5800
2016-02-18,51.750000,51.750000,51.500000,51.619999,49.136532,2200
2016-02-19,51.770000,51.770000,51.549999,51.660000,49.174599,1400
2016-02-22,52.590000,52.610001,52.529999,52.540001,50.012272,10700
2016-02-23,52.750000,52.750000,52.419998,52.419998,49.898041,2100
2016-02-24,52.099998,53.660000,52.099998,53.660000,51.078381,29300
2016-02-25,53.430000,54.009998,53.349998,53.869999,51.278278,1400
2016-02-26,54.500000,54.520000,54.110001,54.110001,51.506741,1800
2016-02-29,54.450001,55.090000,54.450001,54.680000,52.049313,2100
2016-03-01,54.630001,55.459999,54.630001,55.459999,52.791782,121600
2016-03-02,55.410000,56.320000,55.400002,56.320000,53.610409,14200
2016-03-03,55.990002,55.990002,55.570000,55.770000,53.086872,6700
2016-03-04,56.259998,56.340000,55.700001,55.730000,53.048798,4100
2016-03-07,55.910000,56.220001,55.849998,56.049999,53.353397,1900
2016-03-08,55.209999,55.209999,55.000000,55.200001,52.544296,12200
2016-03-09,55.209999,55.509998,54.970001,55.220001,52.563335,2400
2016-03-10,56.090000,56.090000,54.189999,54.790001,52.154022,15100
2016-03-11,55.639999,55.650002,55.639999,55.650002,52.972652,1200
2016-03-14,55.619999,55.880001,55.590000,55.880001,53.191582,9800
2016-03-15,54.799999,54.860001,54.799999,54.860001,52.220654,7400
2016-03-16,54.849998,55.310001,54.849998,55.290001,52.629959,900
2016-03-17,55.520000,56.099998,55.520000,56.080002,53.381966,12000
2016-03-18,56.220001,56.220001,55.889999,56.060001,53.532337,3700
2016-03-21,56.279999,56.279999,55.900002,56.040001,53.513245,23400
2016-03-22,55.840000,56.060001,55.820000,55.939999,53.417747,700
2016-03-23,55.599998,55.599998,55.279999,55.279999,52.787498,4500
2016-03-24,54.820000,55.450001,54.820000,55.290001,52.797050,1200
2016-03-28,55.380001,55.660000,55.290001,55.470001,52.968945,10800
2016-03-29,55.470001,56.680000,55.400002,56.680000,54.124378,9800
2016-03-30,57.330002,57.330002,56.900002,57.040001,54.468147,6200
2016-03-31,57.060001,57.099998,56.970001,57.099998,54.525444,77200
2016-04-01,56.689999,57.259998,56.610001,57.259998,54.678226,2700
2016-04-04,57.450001,57.450001,57.240002,57.240002,54.659134,5900
2016-04-05,56.470001,56.720001,56.470001,56.590000,54.038437,2000
2016-04-06,56.919998,56.919998,56.919998,56.919998,54.353565,300
2016-04-07,56.660000,56.660000,56.330002,56.330002,53.790169,1100
2016-04-08,56.840000,56.930000,56.360001,56.439999,53.895206,2900
2016-04-11,56.790001,56.799999,56.369999,56.400002,53.857010,1600
2016-04-12,56.349998,56.349998,55.610001,55.910000,53.389103,119900
2016-04-13,56.150002,56.820000,56.150002,56.820000,54.258072,900
2016-04-14,56.939999,56.939999,56.939999,56.939999,54.372662,600
2016-04-15,56.680000,56.680000,56.680000,56.680000,54.124378,300
2016-04-18,56.599998,56.770000,56.570000,56.770000,54.210323,2300
2016-04-19,56.740002,56.900002,56.459999,56.610001,54.057537,5600
2016-04-20,56.619999,57.009998,56.259998,56.889999,54.324913,3800
2016-04-21,56.720001,56.720001,56.439999,56.439999,53.895206,800
2016-04-22,56.970001,57.310001,56.970001,57.310001,54.725975,1400
2016-04-25,57.410000,57.410000,57.000000,57.080002,54.506348,11000
2016-04-26,56.599998,57.419998,56.599998,57.389999,54.802376,3400
2016-04-27,57.820000,57.820000,57.680000,57.680000,55.079300,600
2016-04-28,58.230000,58.230000,57.990002,57.990002,55.375317,1600
2016-04-29,56.950001,56.950001,56.639999,56.910000,54.344009,600
2016-05-02,56.700001,57.049999,56.580002,57.049999,54.477699,4900
2016-05-03,57.290001,57.290001,56.090000,56.340000,53.799717,1800
2016-05-04,56.299999,56.549999,55.730000,56.040001,53.513245,1800
2016-05-05,55.970001,56.099998,55.660000,55.660000,53.150379,800
2016-05-06,55.119999,55.160000,55.099998,55.110001,52.625172,2900
2016-05-09,55.310001,55.700001,55.310001,55.560001,53.054886,1500
2016-05-10,55.369999,56.389999,55.369999,56.200001,53.666027,6600
2016-05-11,56.349998,56.349998,56.070000,56.080002,53.551441,18600
2016-05-12,55.490002,55.520000,55.490002,55.500000,52.997585,700
2016-05-13,55.349998,55.349998,55.349998,55.349998,52.854347,500
2016-05-16,55.830002,56.119999,55.830002,56.119999,53.589626,300
2016-05-17,55.549999,55.549999,55.139999,55.139999,52.653816,28700
2016-05-18,55.529999,56.029999,55.529999,55.660000,53.150379,2700
2016-05-19,55.660000,55.660000,55.660000,55.660000,53.150379,100
2016-05-20,55.959999,55.959999,55.810001,55.889999,53.370003,600
2016-05-23,55.599998,56.299999,55.599998,56.119999,53.589626,1800
2016-05-24,56.500000,56.900002,56.500000,56.889999,54.324913,8000
2016-05-25,56.889999,56.889999,56.889999,56.889999,54.324913,0
2016-05-26,57.529999,57.529999,57.509998,57.509998,54.916950,1200
2016-05-27,57.599998,57.599998,57.299999,57.580002,54.983803,1400
2016-05-31,58.110001,58.290001,58.090000,58.180000,55.556747,1300
2016-06-01,58.430000,58.430000,57.919998,57.919998,55.308464,4100
2016-06-02,58.299999,58.610001,58.299999,58.610001,55.967373,1400
2016-06-03,58.779999,58.779999,58.119999,58.240002,55.614044,2200
2016-06-06,58.160000,58.770000,58.160000,58.740002,56.091496,2800
2016-06-07,58.790001,59.029999,58.790001,59.029999,56.368423,600
2016-06-08,58.910000,59.430000,58.910000,59.299999,56.626247,4800
2016-06-09,58.990002,58.990002,58.790001,58.790001,56.139244,3800
2016-06-10,58.360001,58.380001,58.290001,58.290001,55.661785,5300
2016-06-13,58.169998,58.169998,57.799999,57.980000,55.365768,1000
2016-06-14,57.700001,57.700001,57.480000,57.610001,55.012444,6200
2016-06-15,58.240002,58.240002,58.029999,58.209999,55.585396,1100
2016-06-16,58.209999,58.209999,58.209999,58.209999,55.585396,0
2016-06-17,58.330002,58.369999,58.299999,58.360001,55.904202,1100
2016-06-20,58.619999,58.630001,58.570000,58.570000,56.105362,5600
2016-06-21,58.369999,58.709999,58.250000,58.709999,56.239468,900
2016-06-22,58.599998,58.599998,58.369999,58.369999,55.913776,2300
2016-06-23,59.279999,59.320000,59.279999,59.320000,56.823807,1000
2016-06-24,57.650002,57.650002,57.020000,57.020000,54.620583,2000
2016-06-27,55.330002,55.330002,54.610001,54.709999,52.407791,6200
2016-06-28,55.730000,55.799999,55.619999,55.799999,53.451923,1200
2016-06-29,56.950001,57.580002,56.849998,57.580002,55.157024,8400
2016-06-30,57.639999,57.950001,57.619999,57.950001,55.511456,1000
2016-07-01,58.480000,58.500000,57.980000,57.980000,55.540188,4500
2016-07-05,57.770000,57.810001,57.369999,57.610001,55.185749,4200
2016-07-06,57.020000,57.810001,57.020000,57.810001,55.377342,7200
2016-07-07,58.139999,58.189999,57.820000,58.110001,55.664722,7400
2016-07-08,59.189999,59.779999,59.189999,59.779999,57.264442,1000
2016-07-11,60.209999,60.419998,60.209999,60.299999,57.762562,1600
2016-07-12,60.689999,61.270000,60.689999,60.939999,58.375633,9600
2016-07-13,61.099998,61.250000,60.919998,60.919998,58.356472,4800
2016-07-14,61.770000,61.770000,60.880001,61.000000,58.433113,10900
2016-07-15,61.000000,61.299999,60.970001,61.299999,58.720486,4200
2016-07-18,61.189999,61.220001,61.000000,61.150002,58.576797,3400
2016-07-19,61.040001,61.040001,60.740002,60.740002,58.184048,2600
2016-07-20,60.740002,60.740002,60.740002,60.740002,58.184048,0
2016-07-21,61.290001,61.419998,60.830002,60.889999,58.327736,1400
2016-07-22,60.889999,60.889999,60.889999,60.889999,58.327736,0
2016-07-25,61.840000,62.040001,61.840000,62.040001,59.429344,400
2016-07-26,62.740002,62.740002,62.389999,62.630001,59.994511,3600
2016-07-27,62.349998,62.349998,61.990002,62.230000,59.611347,1700
2016-07-28,61.549999,61.689999,61.549999,61.689999,59.094067,500
2016-07-29,61.910000,62.180000,61.810001,62.160000,59.544292,2600
2016-08-01,62.160000,62.270000,61.919998,62.090000,59.477238,1700
2016-08-02,61.090000,61.090000,61.090000,61.090000,58.519321,1100
2016-08-03,61.480000,61.580002,61.480000,61.580002,58.988705,400
2016-08-04,61.880001,61.900002,61.709999,61.900002,59.295238,3200
2016-08-05,62.419998,62.470001,62.369999,62.470001,59.841251,6000
2016-08-08,62.439999,62.439999,62.160000,62.160000,59.544292,3300
2016-08-09,62.549999,62.720001,62.549999,62.720001,60.080730,800
2016-08-10,62.540001,62.540001,62.389999,62.400002,59.774197,2600
2016-08-11,62.389999,62.470001,62.349998,62.389999,59.764610,6000
2016-08-12,62.259998,62.459999,62.259998,62.380001,59.755035,600
2016-08-15,62.560001,63.320000,62.560001,63.220001,60.559696,1700
2016-08-16,63.330002,63.330002,62.930000,62.930000,60.281887,15600
2016-08-17,62.490002,62.490002,62.180000,62.189999,59.573029,3800
2016-08-18,62.540001,62.849998,62.320000,62.849998,60.205254,1600
2016-08-19,62.700001,62.869999,62.580002,62.869999,60.224419,1600
2016-08-22,62.970001,62.970001,62.590000,62.680000,60.042412,12400
2016-08-23,63.189999,63.419998,63.189999,63.340000,60.674641,6700
2016-08-24,62.980000,62.980000,62.980000,62.980000,60.329784,500
2016-08-25,62.500000,63.250000,62.500000,63.209999,60.550114,6400
2016-08-26,62.930000,63.259998,62.529999,62.570000,59.937038,8000
2016-08-29,63.049999,63.400002,63.049999,63.389999,60.722534,5000
2016-08-30,63.680000,63.680000,63.410000,63.540001,60.866226,3000
2016-08-31,63.630001,63.630001,62.950001,63.259998,60.598007,5900
2016-09-01,63.459999,63.570000,63.290001,63.570000,60.894958,5800
2016-09-02,63.740002,64.169998,63.740002,63.980000,61.287708,13500
2016-09-06,64.379997,64.550003,64.379997,64.400002,61.690037,1800
2016-09-07,64.660004,64.800003,64.629997,64.669998,61.948673,1900
2016-09-08,64.720001,64.720001,64.680000,64.720001,61.996571,1000
2016-09-09,64.379997,64.669998,63.340000,63.340000,60.674641,6600
2016-09-12,62.770000,64.209999,62.770000,64.209999,61.508030,17900
2016-09-13,63.619999,63.619999,63.060001,63.369999,60.703381,2900
2016-09-14,63.790001,63.930000,63.720001,63.930000,61.239815,6600
2016-09-15,64.639999,64.830002,64.639999,64.750000,62.025303,700
2016-09-16,64.599998,64.599998,64.029999,64.239998,61.708897,2100
2016-09-19,64.949997,65.040001,64.709999,64.989998,62.429348,2400
2016-09-20,64.379997,64.379997,64.180000,64.199997,61.670471,1000
2016-09-21,64.080002,65.019997,64.080002,64.970001,62.410137,75000
2016-09-22,65.360001,66.150002,65.360001,66.150002,63.543652,3900
2016-09-23,66.220001,66.220001,65.709999,65.870003,63.274677,3000
2016-09-26,65.580002,65.580002,65.389999,65.389999,62.813583,1000
2016-09-27,65.809998,65.959999,65.540001,65.889999,63.293884,1900
2016-09-28,66.570000,66.570000,65.730003,66.230003,63.620495,17200
2016-09-29,67.080002,67.080002,65.750000,65.860001,63.265064,7400
2016-09-30,65.779999,65.900002,65.660004,65.660004,63.072952,4100
2016-10-03,65.360001,65.360001,65.169998,65.290001,62.717522,2900
2016-10-04,65.320000,65.349998,65.000000,65.120003,62.554222,3400
2016-10-05,64.959999,65.879997,64.959999,65.580002,62.996105,23200
2016-10-06,67.080002,67.080002,65.300003,65.730003,63.140198,11900
2016-10-07,65.660004,65.739998,65.500000,65.589996,63.005695,2300
2016-10-10,65.570000,66.050003,65.570000,65.809998,63.217033,3500
2016-10-11,65.739998,65.739998,64.279999,64.599998,62.054707,900
2016-10-12,64.900002,64.900002,64.059998,64.059998,61.535992,1200
2016-10-13,63.340000,63.709999,63.110001,63.610001,61.103718,10300
2016-10-14,64.000000,64.410004,63.439999,63.480000,60.978844,13300
2016-10-17,63.520000,63.619999,63.369999,63.439999,60.940411,3200
2016-10-18,64.040001,64.220001,63.700001,64.220001,61.689686,2500
2016-10-19,64.029999,64.190002,64.029999,64.190002,61.660873,800
2016-10-20,63.759998,63.840000,63.759998,63.820000,61.305443,900
2016-10-21,63.919998,63.930000,63.740002,63.869999,61.353477,800
2016-10-24,63.910000,64.830002,63.910000,64.800003,62.246838,4700
2016-10-25,64.550003,64.550003,64.180000,64.199997,61.670471,46800
2016-10-26,64.470001,65.000000,64.370003,64.370003,61.833782,15800
2016-10-27,64.459999,64.459999,63.240002,63.799999,61.286232,2100
2016-10-28,63.090000,64.000000,63.090000,63.400002,60.901993,1200
2016-10-31,63.400002,65.989998,63.130001,63.529999,61.026875,22900
2016-11-01,63.240002,63.340000,62.529999,62.869999,60.392883,10600
