"Global X Uranium ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
10/31/2018,12,0.20,1.69,-0.08,-0.64
10/30/2018,11.8,0.21,1.81,-0.01,-0.05
10/29/2018,11.59,-0.16,-1.36,-0.06,-0.54
10/26/2018,11.75,-0.27,-2.25,0.02,0.17
10/25/2018,12.02,0.14,1.18,0.11,0.96
10/24/2018,11.88,-0.44,-3.57,-0.19,-1.54
10/23/2018,12.32,-0.19,-1.52,0.05,0.39
10/22/2018,12.51,-0.09,-0.71,-0.03,-0.22
10/19/2018,12.6,0.04,0.32,-0.01,-0.06
10/18/2018,12.56,-0.38,-2.94,-0.11,-0.89
10/17/2018,12.94,-0.15,-1.15,-0.02,-0.15
10/16/2018,13.09,0.27,2.11,0.09,0.67
10/15/2018,12.82,0.02,0.16,-0.09,-0.67
10/12/2018,12.8,0.02,0.16,-0.08,-0.59
10/11/2018,12.78,-0.24,-1.84,-0.02,-0.14
10/10/2018,13.02,-0.37,-2.76,-0.09,-0.67
10/09/2018,13.39,-0.01,-0.07,-0.12,-0.89
10/08/2018,13.4,-0.09,-0.67,-0.14,-1.06
10/05/2018,13.49,-0.10,-0.74,-0.14,-1.00
10/04/2018,13.59,0.06,0.44,-0.16,-1.19
10/03/2018,13.53,0.10,0.74,-0.17,-1.21
10/02/2018,13.43,0.01,0.07,-0.13,-0.94
10/01/2018,13.42,0.13,0.98,-0.06,-0.48
09/28/2018,13.29,0.02,0.15,-0.15,-1.08
09/27/2018,13.27,0.46,3.59,-0.10,-0.73
09/26/2018,12.81,-0.15,-1.16,-0.22,-1.67
09/25/2018,12.96,0.12,0.93,-0.12,-0.88
09/24/2018,12.84,-0.10,-0.77,-0.17,-1.32
09/21/2018,12.94,0.04,0.31,-0.16,-1.25
09/20/2018,12.9,0.17,1.34,-0.08,-0.60
09/19/2018,12.73,-0.02,-0.16,-0.07,-0.52
09/18/2018,12.75,0.17,1.35,-0.09,-0.72
09/17/2018,12.58,-0.02,-0.16,-0.17,-1.30
09/14/2018,12.6,-0.02,-0.16,-0.10,-0.81
09/13/2018,12.62,0.07,0.56,-0.08,-0.65
09/12/2018,12.55,0.31,2.53,-0.01,-0.06
09/11/2018,12.24,0.02,0.16,-0.12,-0.94
09/10/2018,12.22,0.06,0.49,-0.14,-1.10
09/07/2018,12.16,0.01,0.08,-0.15,-1.19
09/06/2018,12.15,-0.15,-1.22,-0.10,-0.84
09/05/2018,12.3,-0.19,-1.52,-0.10,-0.82
