"Global X Gold Explorers ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
6/24/15,--,--,--,-0.09,-0.83
6/23/15,--,--,--,-0.08,-0.78
6/22/15,--,--,--,-0.12,-1.12
6/19/15,--,--,--,-0.08,-0.71
6/18/15,--,--,--,-0.05,-0.47
6/17/15,--,--,--,-0.04,-0.38
6/16/15,--,--,--,-0.07,-0.72
6/15/15,--,--,--,0.03,0.29
6/12/15,--,--,--,-0.05,-0.50
6/11/15,--,--,--,-0.01,-0.14
6/10/15,--,--,--,0.02,0.22
6/9/15,--,--,--,0.02,0.15
6/8/15,--,--,--,0.03,0.28
6/5/15,--,--,--,0.02,0.19
6/4/15,--,--,--,-0.05,-0.50
6/3/15,--,--,--,-0.05,-0.49
6/2/15,--,--,--,-0.04,-0.39
6/1/15,--,--,--,-0.03,-0.24
5/29/15,--,--,--,-0.03,-0.30
5/28/15,--,--,--,-0.01,-0.05
5/27/15,--,--,--,-0.07,-0.69
5/26/15,--,--,--,-0.12,-1.13
5/22/15,--,--,--,-0.20,-1.75
5/21/15,--,--,--,-0.11,-1.02
5/20/15,--,--,--,0.01,0.05
5/19/15,--,--,--,-0.10,-0.89
5/18/15,--,--,--,-0.06,-0.51
5/15/15,--,--,--,-0.08,-0.67
5/14/15,--,--,--,-0.08,-0.74
5/13/15,--,--,--,-0.07,-0.61
5/12/15,--,--,--,-0.18,-1.60
5/11/15,--,--,--,-0.10,-0.95
5/8/15,--,--,--,0.02,0.20
5/7/15,--,--,--,-0.10,-0.92
5/6/15,--,--,--,-0.13,-1.17
5/5/15,--,--,--,-0.04,-0.32
5/4/15,--,--,--,-0.04,-0.38
5/1/15,--,--,--,-0.09,-0.82
4/30/15,--,--,--,-0.04,-0.39
4/29/15,--,--,--,-0.06,-0.49
4/28/15,--,--,--,-0.08,-0.69
4/27/15,--,--,--,0.00,-0.03
4/24/15,--,--,--,-0.09,-0.82
4/23/15,--,--,--,0.02,0.21
4/22/15,--,--,--,0.04,0.37
4/21/15,--,--,--,-0.04,-0.36
4/20/15,--,--,--,0.00,-0.02
4/17/15,--,--,--,-0.08,-0.71
4/16/15,--,--,--,0.06,0.59
4/15/15,--,--,--,0.03,0.30
4/14/15,--,--,--,0.10,1.00
4/13/15,--,--,--,0.14,1.43
4/10/15,--,--,--,0.10,1.01
4/9/15,--,--,--,0.10,0.99
4/8/15,--,--,--,0.06,0.60
4/7/15,--,--,--,0.13,1.26
4/6/15,--,--,--,0.02,0.22
4/2/15,--,--,--,0.00,-0.01
4/1/15,--,--,--,0.01,0.10
3/31/15,--,--,--,-0.04,-0.37
3/30/15,--,--,--,0.00,-0.03
3/27/15,--,--,--,-0.04,-0.38
3/26/15,--,--,--,-0.02,-0.24
3/25/15,--,--,--,0.00,-0.04
3/24/15,--,--,--,0.08,0.82
3/23/15,--,--,--,0.02,0.19
3/20/15,--,--,--,0.10,1.04
3/19/15,--,--,--,0.08,0.80
3/18/15,--,--,--,0.10,1.07
3/17/15,--,--,--,0.04,0.42
3/16/15,--,--,--,0.14,1.51
3/13/15,--,--,--,0.12,1.22
3/12/15,--,--,--,0.11,1.16
3/11/15,--,--,--,0.03,0.36
3/10/15,--,--,--,-0.05,-0.52
3/9/15,--,--,--,-0.03,-0.29
3/6/15,--,--,--,-0.06,-0.63
3/5/15,--,--,--,-0.02,-0.22
3/4/15,--,--,--,0.08,0.72
3/3/15,--,--,--,0.01,0.09
3/2/15,--,--,--,0.06,0.54
2/27/15,--,--,--,-0.05,-0.44
2/26/15,--,--,--,-0.07,-0.62
2/25/15,--,--,--,-0.06,-0.53
2/24/15,--,--,--,0.01,0.13
2/23/15,--,--,--,-0.02,-0.16
2/20/15,--,--,--,-0.03,-0.32
2/19/15,--,--,--,-0.09,-0.85
2/18/15,--,--,--,0.04,0.33
2/17/15,--,--,--,0.01,0.09
2/13/15,--,--,--,0.04,0.39
2/12/15,--,--,--,-0.02,-0.16
2/11/15,--,--,--,0.05,0.43
2/10/15,--,--,--,0.00,0.01
2/9/15,--,--,--,0.05,0.40
2/6/15,--,--,--,-0.04,-0.38
2/5/15,--,--,--,-0.12,-0.97
2/4/15,--,--,--,-0.06,-0.52
2/3/15,--,--,--,-0.02,-0.20
2/2/15,--,--,--,-0.05,-0.39
1/30/15,--,--,--,-0.03,-0.30
1/29/15,--,--,--,-0.03,-0.29
1/28/15,--,--,--,-0.08,-0.71
1/27/15,--,--,--,-0.02,-0.13
1/26/15,--,--,--,0.10,0.83
1/23/15,--,--,--,0.04,0.37
1/22/15,--,--,--,0.00,-0.01
1/21/15,--,--,--,0.04,0.35
1/20/15,--,--,--,0.10,0.81
1/16/15,--,--,--,0.06,0.49
1/15/15,--,--,--,-0.04,-0.38
1/14/15,--,--,--,-0.01,-0.11
1/13/15,--,--,--,-0.04,-0.38
1/12/15,--,--,--,-0.01,-0.11
1/9/15,--,--,--,0.03,0.25
1/8/15,--,--,--,-0.07,-0.67
1/7/15,--,--,--,0.03,0.27
1/6/15,--,--,--,-0.06,-0.48
1/5/15,--,--,--,-0.02,-0.18
1/2/15,--,--,--,-0.02,-0.23
1/1/15,--,--,--,-0.06,-0.56
